city,month,day,temp,max_temp,min_temp,precp
桃園市,2020-06,26,29.3,...,...,0.0
桃園市,2020-06,27,30.1,32.7,26.2,0.0
桃園市,2020-06,28,29.8,33.2,27.3,0.0
桃園市,2020-06,29,30.3,33.5,27.2,0.0
桃園市,2020-06,30,30.0,33.1,27.6,0.0
新竹市,2020-06,01,28.5,31.4,26.2,0.0
新竹市,2020-06,02,27.7,30.5,24.2,3.5
新竹市,2020-06,03,28.8,32.1,25.5,0.0
新竹市,2020-06,04,29.4,32.7,27.4,0.0
新竹市,2020-06,05,29.4,33.1,27.8,0.0
新竹市,2020-06,06,29.6,32.1,27.7,0.0
新竹市,2020-06,07,26.7,30.0,24.2,22.5
新竹市,2020-06,08,25.2,27.3,23.6,10.0
新竹市,2020-06,09,26.6,30.2,23.7,1.0
新竹市,2020-06,10,27.8,32.0,24.3,0.0
新竹市,2020-06,11,28.5,30.9,26.6,0.0
新竹市,2020-06,12,29.1,32.0,26.3,0.0
新竹市,2020-06,13,29.2,33.1,26.6,0.0
新竹市,2020-06,14,28.8,32.6,24.8,3.0
新竹市,2020-06,15,28.7,31.9,25.3,1.5
新竹市,2020-06,16,29.1,32.2,25.7,0.0
新竹市,2020-06,17,29.5,32.1,27.2,0.0
新竹市,2020-06,18,29.7,32.2,27.3,0.0
新竹市,2020-06,19,29.9,32.9,27.9,0.0
新竹市,2020-06,20,29.5,32.7,26.6,0.0
新竹市,2020-06,21,30.0,33.4,26.8,0.0
新竹市,2020-06,22,30.5,33.0,28.4,0.0
新竹市,2020-06,23,30.4,34.2,27.2,0.0
新竹市,2020-06,24,30.0,33.4,27.0,0.0
新竹市,2020-06,25,30.4,33.2,28.0,0.0
新竹市,2020-06,26,30.4,33.9,28.0,0.0
新竹市,2020-06,27,29.7,33.0,26.3,0.0
新竹市,2020-06,28,29.9,33.7,27.4,0.0
新竹市,2020-06,29,30.3,33.3,27.6,0.0
新竹市,2020-06,30,30.3,32.8,28.8,0.0
苗栗縣,2020-06,01,29.5,33.0,26.8,0.0
苗栗縣,2020-06,02,29.1,31.9,26.0,0.0
苗栗縣,2020-06,03,29.9,33.6,27.4,0.0
苗栗縣,2020-06,04,30.1,33.3,27.9,0.0
苗栗縣,2020-06,05,30.3,33.3,28.2,0.0
苗栗縣,2020-06,06,30.3,33.2,28.8,0.0
苗栗縣,2020-06,07,27.7,31.0,24.2,39.0
苗栗縣,2020-06,08,26.2,28.2,24.1,15.0
苗栗縣,2020-06,09,27.8,30.6,24.6,2.0
苗栗縣,2020-06,10,29.4,32.6,27.0,0.0
苗栗縣,2020-06,11,29.2,31.8,27.5,0.0
苗栗縣,2020-06,12,29.2,32.3,26.9,0.0
苗栗縣,2020-06,13,29.2,33.1,26.0,0.0
苗栗縣,2020-06,14,29.1,32.8,25.2,16.5
苗栗縣,2020-06,15,29.7,33.3,26.8,0.0
苗栗縣,2020-06,16,30.0,33.0,27.5,0.0
苗栗縣,2020-06,17,30.1,33.4,27.1,0.0
苗栗縣,2020-06,18,30.1,33.6,27.3,0.0
苗栗縣,2020-06,19,30.6,33.5,28.1,0.0
苗栗縣,2020-06,20,30.2,33.2,27.1,0.0
苗栗縣,2020-06,21,30.8,34.3,28.5,0.0
苗栗縣,2020-06,22,30.9,33.6,28.4,0.0
苗栗縣,2020-06,23,31.1,34.4,28.2,0.0
苗栗縣,2020-06,24,30.7,34.0,28.5,0.0
苗栗縣,2020-06,25,31.1,33.6,29.3,0.0
苗栗縣,2020-06,26,30.8,34.7,28.8,0.0
苗栗縣,2020-06,27,30.7,33.7,27.7,0.0
苗栗縣,2020-06,28,30.6,34.4,28.4,0.0
苗栗縣,2020-06,29,31.2,35.3,28.8,0.0
苗栗縣,2020-06,30,31.0,34.0,29.1,0.0
嘉義縣,2020-06,01,29.5,33.8,25.8,0.0
嘉義縣,2020-06,02,29.4,33.9,25.8,0.0
嘉義縣,2020-06,03,29.4,33.6,25.8,0.0
嘉義縣,2020-06,04,29.8,34.6,25.4,0.0
嘉義縣,2020-06,05,29.9,34.3,26.1,0.0
嘉義縣,2020-06,06,28.9,34.1,25.8,6.5
嘉義縣,2020-06,07,27.9,32.9,23.6,3.5
嘉義縣,2020-06,08,26.2,31.2,23.6,51.5
嘉義縣,2020-06,09,27.8,31.8,24.1,0.0
嘉義縣,2020-06,10,29.4,34.1,24.8,0.0
嘉義縣,2020-06,11,29.4,34.2,25.9,0.0
嘉義縣,2020-06,12,29.7,33.8,26.9,0.5
嘉義縣,2020-06,13,28.6,33.7,25.8,47.5
嘉義縣,2020-06,14,29.8,34.8,25.5,0.0
嘉義縣,2020-06,15,29.5,34.1,25.3,0.0
嘉義縣,2020-06,16,29.5,33.8,25.1,0.0
嘉義縣,2020-06,17,29.7,34.0,25.1,0.0
嘉義縣,2020-06,18,29.9,34.7,25.8,0.0
嘉義縣,2020-06,19,30.0,34.6,26.5,0.0
嘉義縣,2020-06,20,30.1,34.4,26.2,0.0
嘉義縣,2020-06,21,29.6,34.2,26.3,1.5
嘉義縣,2020-06,22,30.3,34.1,26.5,0.0
嘉義縣,2020-06,23,30.2,33.9,26.6,0.0
嘉義縣,2020-06,24,30.2,34.1,26.6,0.0
嘉義縣,2020-06,25,30.9,34.7,28.0,0.0
嘉義縣,2020-06,26,29.0,35.8,22.5,109.5
嘉義縣,2020-06,27,28.2,34.0,24.3,20.5
嘉義縣,2020-06,28,30.6,35.9,26.1,0.0
嘉義縣,2020-06,29,30.4,35.2,26.8,2.5
嘉義縣,2020-06,30,29.7,33.9,25.6,17.0
新北市,2020-07,01,29.4,35.1,26.9,7.0
新北市,2020-07,02,27.6,34.0,24.3,115.5
新北市,2020-07,03,29.5,34.9,24.8,0.0
新北市,2020-07,04,30.6,35.8,26.3,0.0
新北市,2020-07,05,30.6,35.7,25.9,0.0
新北市,2020-07,06,30.9,35.6,26.7,0.0
新北市,2020-07,07,30.9,35.5,27.4,0.0
新北市,2020-07,08,31.1,35.7,27.6,0.0
新北市,2020-07,09,31.1,35.0,27.4,0.0
新北市,2020-07,10,31.2,36.8,27.1,0.0
新北市,2020-07,11,31.1,36.5,27.2,T
新北市,2020-07,12,31.5,37.9,26.8,0.0
新北市,2020-07,13,31.9,38.2,27.1,0.0
新北市,2020-07,14,31.5,36.8,27.0,0.0
新北市,2020-07,15,31.3,36.2,28.3,0.0
新北市,2020-07,16,31.3,36.8,28.0,0.0
新北市,2020-07,17,31.8,38.0,26.2,0.0
新北市,2020-07,18,32.1,38.0,27.2,0.0
新北市,2020-07,19,30.1,37.4,25.2,33.0
新北市,2020-07,20,28.6,36.3,24.9,12.5
新北市,2020-07,21,29.0,35.2,24.8,T
新北市,2020-07,22,30.2,35.0,25.9,0.0
新北市,2020-07,23,29.7,36.0,26.7,1.0
新北市,2020-07,24,31.5,37.7,25.2,0.0
新北市,2020-07,25,30.2,34.5,27.2,T
新北市,2020-07,26,28.5,36.1,25.6,46.0
新北市,2020-07,27,27.7,35.5,24.9,19.5
新北市,2020-07,28,27.9,34.7,24.4,21.5
新北市,2020-07,29,30.7,35.0,25.9,0.0
新北市,2020-07,30,30.4,33.1,26.9,0.0
新北市,2020-07,31,32.3,36.5,29.0,0.0
臺北市,2020-07,01,29.4,35.7,25.7,9.0
臺北市,2020-07,02,27.8,34.8,24.6,57.5
臺北市,2020-07,03,30.0,36.5,24.9,0.0
臺北市,2020-07,04,31.2,36.9,27.4,0.0
臺北市,2020-07,05,31.0,37.7,27.3,0.0
臺北市,2020-07,06,31.2,35.8,27.3,0.0
臺北市,2020-07,07,31.0,35.9,28.4,0.0
臺北市,2020-07,08,31.4,37.2,27.8,0.0
臺北市,2020-07,09,31.5,36.7,27.9,0.0
臺北市,2020-07,10,32.2,38.6,28.4,0.0
臺北市,2020-07,11,31.4,37.7,28.0,0.0
臺北市,2020-07,12,32.5,38.0,27.7,0.0
臺北市,2020-07,13,32.7,38.9,28.1,0.0
臺北市,2020-07,14,32.0,37.8,27.9,0.0
臺北市,2020-07,15,31.6,37.2,29.3,0.0
臺北市,2020-07,16,31.4,36.0,28.4,0.0
臺北市,2020-07,17,31.9,38.6,27.4,0.0
臺北市,2020-07,18,31.9,38.6,27.8,0.0
臺北市,2020-07,19,30.8,39.0,27.0,13.5
臺北市,2020-07,20,29.6,38.2,25.4,4.0
臺北市,2020-07,21,30.2,36.5,26.2,1.0
臺北市,2020-07,22,31.2,37.0,27.3,0.0
臺北市,2020-07,23,30.5,37.2,27.4,T
臺北市,2020-07,24,32.4,39.7,26.8,0.0
臺北市,2020-07,25,30.2,35.2,27.4,6.0
臺北市,2020-07,26,28.4,37.6,25.4,38.5
臺北市,2020-07,27,28.5,36.5,26.0,3.5
臺北市,2020-07,28,29.7,35.1,25.9,0.5
臺北市,2020-07,29,31.2,35.6,27.2,0.0
臺北市,2020-07,30,30.7,33.1,29.3,0.0
臺北市,2020-07,31,32.1,36.3,30.2,0.0
基隆市,2020-07,01,28.4,34.0,25.9,40.0
基隆市,2020-07,02,27.9,31.5,25.4,13.5
基隆市,2020-07,03,29.3,33.1,25.7,0.0
基隆市,2020-07,04,30.0,33.9,27.2,0.0
基隆市,2020-07,05,30.3,33.7,27.5,T
基隆市,2020-07,06,30.4,34.6,27.3,0.0
基隆市,2020-07,07,30.1,35.2,27.9,1.5
基隆市,2020-07,08,29.6,35.8,27.4,6.0
基隆市,2020-07,09,29.8,34.3,26.9,0.0
基隆市,2020-07,10,30.1,36.1,27.2,37.5
基隆市,2020-07,11,30.3,34.9,26.8,0.0
基隆市,2020-07,12,30.9,34.7,27.8,0.0
基隆市,2020-07,13,31.5,36.1,27.9,0.0
基隆市,2020-07,14,30.6,35.5,26.7,0.0
基隆市,2020-07,15,30.1,33.5,28.6,T
基隆市,2020-07,16,30.8,34.8,27.7,0.0
基隆市,2020-07,17,30.8,36.5,26.8,0.0
基隆市,2020-07,18,30.5,36.3,27.1,0.0
基隆市,2020-07,19,30.6,33.5,27.6,0.0
基隆市,2020-07,20,29.9,32.7,27.5,0.0
基隆市,2020-07,21,30.0,32.7,26.7,0.0
基隆市,2020-07,22,30.5,33.2,27.3,0.0
基隆市,2020-07,23,30.6,34.0,27.7,0.0
基隆市,2020-07,24,31.3,36.3,27.5,0.0
基隆市,2020-07,25,28.8,33.1,25.2,22.5
基隆市,2020-07,26,28.5,34.2,26.5,13.0
基隆市,2020-07,27,29.4,33.9,26.3,0.0
基隆市,2020-07,28,29.8,32.9,26.7,0.0
基隆市,2020-07,29,30.7,34.0,26.9,0.0
基隆市,2020-07,30,30.0,31.7,29.0,0.0
基隆市,2020-07,31,31.3,34.0,29.0,0.0
花蓮縣,2020-07,01,29.3,33.9,26.4,28.5
花蓮縣,2020-07,02,28.4,32.5,25.8,2.5
花蓮縣,2020-07,03,28.6,31.8,25.7,0.0
花蓮縣,2020-07,04,29.2,32.3,26.6,0.0
花蓮縣,2020-07,05,29.0,32.2,26.3,T
花蓮縣,2020-07,06,29.6,32.9,26.2,0.0
花蓮縣,2020-07,07,30.1,34.1,27.8,0.0
花蓮縣,2020-07,08,29.7,32.5,27.2,2.0
花蓮縣,2020-07,09,29.6,33.4,26.6,0.0
花蓮縣,2020-07,10,30.3,33.3,27.2,0.0
花蓮縣,2020-07,11,30.4,34.2,26.7,0.0
花蓮縣,2020-07,12,30.3,33.9,27.1,0.0
花蓮縣,2020-07,13,30.0,34.1,26.2,0.0
花蓮縣,2020-07,14,29.9,34.2,26.0,0.0
花蓮縣,2020-07,15,30.3,34.0,27.4,0.0
花蓮縣,2020-07,16,30.4,35.3,27.8,0.5
花蓮縣,2020-07,17,30.4,34.8,26.6,0.0
花蓮縣,2020-07,18,30.6,34.5,26.9,0.0
花蓮縣,2020-07,19,28.8,34.3,24.7,16.5
花蓮縣,2020-07,20,28.9,32.8,24.6,0.0
花蓮縣,2020-07,21,29.8,33.7,25.5,0.0
花蓮縣,2020-07,22,30.1,34.3,26.6,0.0
花蓮縣,2020-07,23,30.4,35.1,26.8,0.0
花蓮縣,2020-07,24,30.5,34.4,27.2,0.0
花蓮縣,2020-07,25,29.6,33.9,27.0,4.0
花蓮縣,2020-07,26,29.2,34.2,26.1,13.0
花蓮縣,2020-07,27,29.1,33.3,25.7,0.0
花蓮縣,2020-07,28,28.2,33.3,25.8,21.0
花蓮縣,2020-07,29,29.2,33.0,25.3,0.0
花蓮縣,2020-07,30,27.1,30.3,25.0,14.0
花蓮縣,2020-07,31,28.3,31.6,24.7,3.0
宜蘭縣,2020-07,01,28.9,34.6,26.4,5.5
宜蘭縣,2020-07,02,28.1,32.6,24.6,10.5
宜蘭縣,2020-07,03,28.9,34.3,24.3,0.5
宜蘭縣,2020-07,04,29.3,34.5,26.3,T
宜蘭縣,2020-07,05,28.9,35.0,25.8,2.0
宜蘭縣,2020-07,06,29.9,34.9,25.4,T
宜蘭縣,2020-07,07,29.4,34.7,27.1,1.5
宜蘭縣,2020-07,08,28.6,35.7,25.9,6.5
宜蘭縣,2020-07,09,29.8,35.2,25.4,0.0
宜蘭縣,2020-07,10,30.5,36.0,26.3,0.0
宜蘭縣,2020-07,11,30.6,34.8,26.5,0.0
宜蘭縣,2020-07,12,30.4,35.2,26.8,0.0
宜蘭縣,2020-07,13,29.9,34.8,26.2,0.0
宜蘭縣,2020-07,14,30.3,35.2,25.7,0.0
宜蘭縣,2020-07,15,29.4,34.5,27.1,0.5
宜蘭縣,2020-07,16,28.5,33.9,26.4,16.5
宜蘭縣,2020-07,17,29.3,34.9,25.6,1.0
宜蘭縣,2020-07,18,30.1,35.3,26.0,0.0
宜蘭縣,2020-07,19,30.6,35.8,26.7,0.0
宜蘭縣,2020-07,20,30.4,36.2,26.6,0.0
宜蘭縣,2020-07,21,30.3,35.2,26.3,0.0
宜蘭縣,2020-07,22,30.2,35.7,26.5,0.0
宜蘭縣,2020-07,23,30.2,35.5,26.5,0.0
宜蘭縣,2020-07,24,30.7,35.6,26.0,0.0
宜蘭縣,2020-07,25,28.5,34.8,25.4,5.0
宜蘭縣,2020-07,26,29.2,35.0,24.9,0.0
宜蘭縣,2020-07,27,28.5,34.8,25.3,6.0
宜蘭縣,2020-07,28,29.4,34.0,25.4,0.0
宜蘭縣,2020-07,29,29.8,33.4,25.9,0.0
宜蘭縣,2020-07,30,28.8,31.9,26.9,0.5
宜蘭縣,2020-07,31,30.4,34.2,26.7,0.0
澎湖縣,2020-07,01,29.6,33.1,28.2,0.0
澎湖縣,2020-07,02,29.1,33.2,26.9,3.0
澎湖縣,2020-07,03,29.4,33.2,27.2,0.0
澎湖縣,2020-07,04,29.1,32.5,26.9,0.0
澎湖縣,2020-07,05,29.0,32.5,26.7,0.0
澎湖縣,2020-07,06,29.3,32.9,26.9,0.0
澎湖縣,2020-07,07,29.8,33.5,27.3,0.0
澎湖縣,2020-07,08,29.6,33.7,27.4,0.0
澎湖縣,2020-07,09,29.3,32.5,27.8,0.0
澎湖縣,2020-07,10,29.8,34.3,27.8,0.0
澎湖縣,2020-07,11,29.7,33.6,27.2,0.0
澎湖縣,2020-07,12,29.6,34.3,27.3,0.0
澎湖縣,2020-07,13,29.5,33.6,27.4,0.0
澎湖縣,2020-07,14,29.6,33.2,27.2,0.0
澎湖縣,2020-07,15,28.8,31.0,27.3,T
澎湖縣,2020-07,16,29.4,32.4,28.0,0.0
澎湖縣,2020-07,17,30.2,34.1,27.9,0.0
澎湖縣,2020-07,18,30.3,33.9,28.0,0.0
澎湖縣,2020-07,19,30.5,34.3,28.2,0.0
澎湖縣,2020-07,20,30.5,34.6,27.7,0.0
澎湖縣,2020-07,21,30.9,35.0,28.3,0.0
澎湖縣,2020-07,22,30.4,34.7,28.2,0.0
澎湖縣,2020-07,23,30.8,35.2,28.0,0.0
澎湖縣,2020-07,24,30.2,35.3,28.2,0.0
澎湖縣,2020-07,25,30.1,35.0,28.2,0.0
澎湖縣,2020-07,26,30.3,34.1,27.6,0.0
澎湖縣,2020-07,27,30.4,34.6,27.8,0.5
澎湖縣,2020-07,28,29.7,34.5,27.6,4.5
澎湖縣,2020-07,29,29.6,33.9,27.4,0.5
澎湖縣,2020-07,30,29.6,33.4,27.4,0.0
澎湖縣,2020-07,31,29.6,33.9,27.7,0.0
臺南市,2020-07,01,29.1,31.9,27.0,5.0
臺南市,2020-07,02,29.2,34.1,26.6,3.0
臺南市,2020-07,03,30.2,34.4,27.2,0.0
臺南市,2020-07,04,30.5,34.5,27.9,2.5
臺南市,2020-07,05,30.5,33.7,28.0,0.0
臺南市,2020-07,06,29.9,33.5,27.8,0.0
臺南市,2020-07,07,30.0,33.8,25.6,22.0
臺南市,2020-07,08,30.3,33.6,28.3,0.5
臺南市,2020-07,09,30.5,33.7,27.8,0.5
臺南市,2020-07,10,31.2,34.4,28.4,0.0
臺南市,2020-07,11,31.4,34.8,28.2,0.0
臺南市,2020-07,12,31.6,34.9,28.9,0.0
臺南市,2020-07,13,31.3,34.8,28.5,0.0
臺南市,2020-07,14,31.1,34.2,29.1,0.0
臺南市,2020-07,15,29.3,31.2,27.1,2.5
臺南市,2020-07,16,29.0,32.4,25.3,23.5
臺南市,2020-07,17,29.8,33.9,25.2,11.0
臺南市,2020-07,18,31.0,34.7,28.4,0.0
臺南市,2020-07,19,30.8,34.4,28.4,0.0
臺南市,2020-07,20,29.6,34.1,26.7,0.5
臺南市,2020-07,21,30.4,34.6,26.9,0.0
臺南市,2020-07,22,30.6,34.9,28.3,T
臺南市,2020-07,23,30.6,35.2,27.7,0.0
臺南市,2020-07,24,31.1,34.9,27.7,0.0
臺南市,2020-07,25,30.6,33.8,26.9,6.5
臺南市,2020-07,26,30.5,33.9,28.3,0.0
臺南市,2020-07,27,30.5,34.2,27.9,0.0
臺南市,2020-07,28,28.8,33.0,25.8,11.0
臺南市,2020-07,29,28.2,33.8,24.7,52.0
臺南市,2020-07,30,29.8,33.2,26.8,0.0
臺南市,2020-07,31,29.5,32.5,27.1,0.5
高雄市,2020-07,01,29.0,33.5,26.6,5.5
高雄市,2020-07,02,28.9,33.7,26.8,2.0
高雄市,2020-07,03,30.3,34.5,26.3,0.0
高雄市,2020-07,04,30.6,34.1,27.5,0.0
高雄市,2020-07,05,30.7,34.5,27.5,0.0
高雄市,2020-07,06,30.6,34.6,27.2,0.0
高雄市,2020-07,07,30.3,34.5,26.0,18.5
高雄市,2020-07,08,30.9,35.5,27.3,0.0
高雄市,2020-07,09,31.0,35.3,27.1,0.5
高雄市,2020-07,10,31.2,35.1,27.3,0.0
高雄市,2020-07,11,31.7,35.5,28.1,0.0
高雄市,2020-07,12,31.7,35.5,29.0,0.0
高雄市,2020-07,13,31.7,35.5,28.5,0.0
高雄市,2020-07,14,30.3,34.7,28.5,2.0
高雄市,2020-07,15,27.8,30.5,25.5,100.0
高雄市,2020-07,16,29.8,34.5,27.3,9.0
高雄市,2020-07,17,30.2,34.5,27.0,1.0
高雄市,2020-07,18,31.4,35.8,27.1,0.0
高雄市,2020-07,19,30.9,35.0,28.2,0.0
高雄市,2020-07,20,29.3,34.7,26.5,1.0
高雄市,2020-07,21,30.4,36.3,25.6,0.0
高雄市,2020-07,22,30.6,35.0,27.5,0.0
高雄市,2020-07,23,30.5,35.7,27.1,0.0
高雄市,2020-07,24,31.2,36.0,27.1,0.0
高雄市,2020-07,25,30.9,35.0,28.7,0.0
高雄市,2020-07,26,30.0,35.5,27.3,0.0
高雄市,2020-07,27,30.4,35.0,27.0,0.5
高雄市,2020-07,28,28.2,35.0,25.0,12.0
高雄市,2020-07,29,28.6,35.0,24.8,0.0
高雄市,2020-07,30,29.8,33.7,26.6,0.5
高雄市,2020-07,31,28.9,31.3,26.1,3.5
嘉義市,2020-07,01,29.6,34.5,26.5,19.0
嘉義市,2020-07,02,29.2,35.3,26.3,5.5
嘉義市,2020-07,03,29.0,35.3,25.7,0.5
嘉義市,2020-07,04,30.4,35.3,25.6,0.0
嘉義市,2020-07,05,30.6,34.6,26.3,0.0
嘉義市,2020-07,06,30.2,34.0,27.5,3.0
嘉義市,2020-07,07,30.9,34.8,27.2,0.0
嘉義市,2020-07,08,31.2,35.6,27.7,0.0
嘉義市,2020-07,09,31.3,35.3,28.7,0.0
嘉義市,2020-07,10,31.5,35.9,25.6,0.0
嘉義市,2020-07,11,31.3,36.6,26.1,0.0
嘉義市,2020-07,12,31.5,36.8,26.3,0.0
嘉義市,2020-07,13,31.4,37.2,26.4,0.0
嘉義市,2020-07,14,31.3,36.5,27.6,0.0
嘉義市,2020-07,15,29.9,32.6,27.9,0.5
嘉義市,2020-07,16,28.9,32.2,26.0,7.5
嘉義市,2020-07,17,31.0,35.2,27.6,0.0
嘉義市,2020-07,18,31.5,35.9,26.4,0.0
嘉義市,2020-07,19,31.1,36.1,28.7,0.0
嘉義市,2020-07,20,29.0,36.0,25.0,48.5
嘉義市,2020-07,21,29.3,35.4,24.2,10.5
嘉義市,2020-07,22,29.6,35.9,25.9,T
嘉義市,2020-07,23,29.7,35.7,26.6,0.0
嘉義市,2020-07,24,30.8,36.1,25.6,0.0
嘉義市,2020-07,25,31.0,34.6,28.0,0.5
嘉義市,2020-07,26,29.9,34.4,26.4,0.0
嘉義市,2020-07,27,30.1,35.4,25.5,T
嘉義市,2020-07,28,27.9,34.4,25.3,20.0
嘉義市,2020-07,29,28.0,34.8,24.4,12.5
嘉義市,2020-07,30,28.9,32.3,25.4,0.0
嘉義市,2020-07,31,29.6,34.5,25.1,0.0
臺中市,2020-07,01,28.7,34.5,24.9,7.5
臺中市,2020-07,02,27.4,34.5,24.2,28.0
臺中市,2020-07,03,27.6,33.8,24.1,21.5
臺中市,2020-07,04,28.9,33.6,24.8,0.0
臺中市,2020-07,05,29.9,33.7,26.5,0.0
臺中市,2020-07,06,29.5,33.1,26.5,4.5
臺中市,2020-07,07,30.2,34.0,26.8,0.0
臺中市,2020-07,08,30.3,34.6,27.5,0.0
臺中市,2020-07,09,30.2,33.9,27.6,0.0
臺中市,2020-07,10,29.8,35.5,25.8,3.5
臺中市,2020-07,11,30.2,35.2,26.3,0.0
臺中市,2020-07,12,30.3,35.6,25.7,0.0
臺中市,2020-07,13,31.2,35.7,27.9,0.0
臺中市,2020-07,14,30.9,35.1,27.2,0.0
臺中市,2020-07,15,29.7,33.5,27.3,9.5
臺中市,2020-07,16,28.6,30.5,25.7,3.5
臺中市,2020-07,17,29.3,34.5,25.5,7.5
臺中市,2020-07,18,30.8,34.9,27.1,0.0
臺中市,2020-07,19,30.0,35.0,26.0,0.5
臺中市,2020-07,20,28.9,35.2,24.5,5.0
臺中市,2020-07,21,29.2,34.0,24.0,0.0
臺中市,2020-07,22,30.2,34.0,26.6,0.0
臺中市,2020-07,23,30.1,34.5,27.2,0.0
臺中市,2020-07,24,30.5,34.9,26.1,0.0
臺中市,2020-07,25,30.4,34.5,27.7,0.0
臺中市,2020-07,26,29.5,34.3,26.3,0.0
臺中市,2020-07,27,28.9,34.4,25.8,T
臺中市,2020-07,28,28.0,33.8,24.7,1.0
臺中市,2020-07,29,28.4,33.0,24.1,1.5
臺中市,2020-07,30,29.2,32.5,26.4,T
臺中市,2020-07,31,31.0,36.3,26.8,0.0
新竹縣,2020-07,01,30.4,34.3,28.0,0.2
新竹縣,2020-07,02,29.3,34.9,26.5,0.0
新竹縣,2020-07,03,30.1,35.0,26.2,0.0
新竹縣,2020-07,04,30.4,33.8,27.3,0.0
新竹縣,2020-07,05,30.8,34.4,27.4,0.0
新竹縣,2020-07,06,31.0,35.3,28.2,0.0
新竹縣,2020-07,07,31.3,35.1,29.6,0.0
新竹縣,2020-07,08,31.0,35.1,28.9,0.0
新竹縣,2020-07,09,31.8,35.0,30.0,0.0
新竹縣,2020-07,10,31.4,35.5,29.3,0.0
新竹縣,2020-07,11,30.9,34.8,27.6,0.0
新竹縣,2020-07,12,31.2,35.8,26.9,0.0
新竹縣,2020-07,13,31.5,36.3,27.2,0.0
新竹縣,2020-07,14,31.3,35.9,27.5,0.0
新竹縣,2020-07,15,31.1,34.8,28.3,0.0
新竹縣,2020-07,16,31.6,36.7,28.7,0.0
新竹縣,2020-07,17,31.4,35.5,27.1,0.0
新竹縣,2020-07,18,31.6,35.7,28.6,0.0
新竹縣,2020-07,19,31.2,36.0,28.2,0.0
新竹縣,2020-07,20,30.3,35.1,27.0,0.0
新竹縣,2020-07,21,30.8,35.5,26.3,0.0
新竹縣,2020-07,22,31.1,35.4,27.1,0.0
新竹縣,2020-07,23,30.7,35.0,27.5,0.0
新竹縣,2020-07,24,31.5,36.2,26.6,0.0
新竹縣,2020-07,25,30.9,34.2,28.2,0.0
新竹縣,2020-07,26,30.5,36.1,26.9,0.0
新竹縣,2020-07,27,29.9,36.2,27.1,0.0
新竹縣,2020-07,28,28.6,35.5,26.0,0.5
新竹縣,2020-07,29,30.3,34.7,26.4,0.0
新竹縣,2020-07,30,30.5,34.2,27.4,0.0
新竹縣,2020-07,31,31.5,37.7,27.5,0.0
屏東縣,2020-07,01,27.3,32.5,24.8,16.0
屏東縣,2020-07,02,28.1,33.5,24.7,0.0
屏東縣,2020-07,03,29.4,34.1,25.0,0.0
屏東縣,2020-07,04,29.4,35.8,26.2,0.0
屏東縣,2020-07,05,29.3,34.5,26.0,0.0
屏東縣,2020-07,06,29.2,34.1,25.0,0.0
屏東縣,2020-07,07,29.1,33.7,24.7,17.0
屏東縣,2020-07,08,29.8,34.6,25.5,0.0
屏東縣,2020-07,09,30.2,35.5,26.5,0.0
屏東縣,2020-07,10,30.7,35.8,26.1,0.0
屏東縣,2020-07,11,30.9,36.3,26.5,0.0
屏東縣,2020-07,12,31.2,37.1,27.2,0.0
屏東縣,2020-07,13,31.0,37.0,27.5,1.0
屏東縣,2020-07,14,29.3,36.1,27.0,11.5
屏東縣,2020-07,15,27.3,29.7,25.2,37.5
屏東縣,2020-07,16,28.3,34.5,26.1,11.0
屏東縣,2020-07,17,29.6,35.5,24.7,0.0
屏東縣,2020-07,18,30.6,36.0,26.1,0.0
屏東縣,2020-07,19,30.1,36.3,26.3,0.0
屏東縣,2020-07,20,28.0,35.5,25.1,32.0
屏東縣,2020-07,21,29.5,35.5,24.3,0.0
屏東縣,2020-07,22,29.2,36.3,26.2,0.0
屏東縣,2020-07,23,29.0,36.3,25.6,19.0
屏東縣,2020-07,24,29.8,35.5,25.3,1.0
屏東縣,2020-07,25,29.5,35.0,27.0,0.0
屏東縣,2020-07,26,28.6,35.5,25.8,1.5
屏東縣,2020-07,27,29.2,35.2,25.0,0.0
屏東縣,2020-07,28,27.5,34.7,23.7,38.0
屏東縣,2020-07,29,27.5,34.5,23.1,0.0
屏東縣,2020-07,30,28.2,32.0,25.1,0.5
屏東縣,2020-07,31,27.5,31.0,24.8,1.0
臺東縣,2020-07,01,29.9,32.6,27.2,0.0
臺東縣,2020-07,02,29.7,33.0,27.4,0.0
臺東縣,2020-07,03,30.0,33.2,27.5,0.0
臺東縣,2020-07,04,30.0,33.3,27.6,0.0
臺東縣,2020-07,05,29.9,33.5,27.0,0.0
臺東縣,2020-07,06,30.7,33.9,27.3,0.0
臺東縣,2020-07,07,30.9,34.3,28.2,0.0
臺東縣,2020-07,08,30.8,34.5,27.9,0.0
臺東縣,2020-07,09,30.3,33.5,28.2,0.0
臺東縣,2020-07,10,30.7,35.0,27.8,0.0
臺東縣,2020-07,11,30.7,33.8,28.0,0.0
臺東縣,2020-07,12,30.6,33.6,28.2,0.0
臺東縣,2020-07,13,30.6,34.0,27.5,0.0
臺東縣,2020-07,14,30.1,33.8,27.7,0.5
臺東縣,2020-07,15,29.8,34.2,26.1,34.5
臺東縣,2020-07,16,31.2,35.3,28.3,0.0
臺東縣,2020-07,17,30.8,34.4,27.8,0.0
臺東縣,2020-07,18,30.7,33.8,28.0,0.0
